Playlist ID	Tilte	Playlist url	Genre	Likes count	Repost count	Track Count	TrackIDs	Creator ID	Creator name	user url
102830416	Nuclear Bonds EP [Mad Decent]	https://soundcloud.com/nghtmre/sets/nuclear-bonds-ep	Nuclear Bonds EP	1506	420.0	4	200817055 190637120 192826416 196347240 	69257219	NGHTMRE	https://soundcloud.com/nghtmre
525693	Wiz Khalifa - The Chronic 2010 (Best Of Mixtape)	https://soundcloud.com/nickraymondg/sets/wiz-khalifa-the-chronic-2010-best-of-mixtape	HIp Hop	78	32.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
311935543	Ultra Music Festival 2017 - Mad Decent Stage	https://soundcloud.com/maddecent/sets/ultra-music-festival-2017-mad		1492	317.0	4	315088164 314961701 314937242 316412113 	14730	Mad Decent	https://soundcloud.com/maddecent
144697188	The Following EP	https://soundcloud.com/disciplesldn/sets/the-following-ep-1	The Following	198	49.0	3	223703467 230454367 231809450 	52306541	DisciplesLDN	https://soundcloud.com/disciplesldn
698384253	LVNDSCAPE - Hanging On EP	https://soundcloud.com/spinninrecords/sets/lvndscape-hanging-on-ep	Dance & EDM	120	36.0	3	567743541 567743283 567743703 	175766	Spinnin' Records	https://soundcloud.com/spinninrecords
320269673	Higher Place	https://soundcloud.com/dimitrivegasandlikemike/sets/higher-place-9	Electronic	12	0.0	2	302485100 271083860 	274197	dimitrivegasandlikemike	https://soundcloud.com/dimitrivegasandlikemike
88092762	Apashe - I'm A Dragon EP	https://soundcloud.com/apashe/sets/apashe-im-a-dragon-ep	Trap	1803	446.0	2	195189153 195190829 	765484	𝖆 𝖕 𝖆 𝖘 𝖍 𝖊	https://soundcloud.com/apashe
160573148	4 Da Fuck of It	https://soundcloud.com/acehood/sets/4-da-fuck-of-it	Hip Hop	3433	656.0	4	230858917 230858923 230858921 228416038 	45469671	Ace Hood	https://soundcloud.com/acehood
340504736	Chill House Mixtape by Westcoast EDM	https://soundcloud.com/officialdigitalrecords/sets/chill-house-mixtape-by	Dance & EDM	37	1.0	11	297716286 178405480 165758384 76255568 213984415 69124653 258475407 79899754 333729775 194771237 202845370 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
145670461	Braxton - 21 Days	https://soundcloud.com/mtarecords/sets/braxton-21-days-2	House	61	9.0	1	232644269 	260041	MTA Records	https://soundcloud.com/mtarecords
1974743	Major Lazer 2012	https://soundcloud.com/majorlazer/sets/major-lazer-2012		836	149.0	3	54197619 44172532 44172390 	12148579	Major Lazer	https://soundcloud.com/majorlazer
141513890	Machel Montano & Sean Paul - One Wine (feat. Major Lazer)	https://soundcloud.com/maddecent/sets/machel-montano-sean-paul-one	reggae	1910	359.0	1	189073902 	14730	Mad Decent	https://soundcloud.com/maddecent
354592559	Stain feat. Two-9 / Saxophone Doom feat. Jace & Curtis Williams	https://soundcloud.com/flux-pavilion/sets/stain-feat-two-9-saxophone	Electronic	1133	273.0	2	343537398 343430977 	4800	Flux Pavilion	https://soundcloud.com/flux-pavilion
3022678	Across the universe soundtrack	https://soundcloud.com/camila-daniela-gonzalez-carter/sets/across-the-universe-soundtrack		2235	412.0	15	21410698 21410209 21409740 21409466 21407654 21403340 21402963 21402534 21402151 21401879 21401733 21400831 21399703 21399508 21399156 	23958832	Camila Daniela Carter	https://soundcloud.com/camila-daniela-gonzalez-carter
333653027	Transmission Radio Episode 031	https://soundcloud.com/ferry-corsten/sets/transmission-radio-episode-031	Dance	23	2.0	12	306709452 306710351 306732368 306709706 306709113 282602258 306734355 330357394 282602198 330357370 306733047 306711166 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
291161120	Survivors	https://soundcloud.com/hardwell/sets/survivors-6	Dance	44	7.0	1	276667435 	296190	HARDWELL	https://soundcloud.com/hardwell
2137795	UZ-Trap Shit 6/9 (JEFF023)	https://soundcloud.com/maddecent/sets/uz-trap-shit-6-9-jeff023	Trap	248	39.0	4	50375586 50375585 50375584 50375583 	14730	Mad Decent	https://soundcloud.com/maddecent
2629875	Toadally Krossed Out - Two Song, Arizona (JEFF031)	https://soundcloud.com/maddecent/sets/toadally-krossed-out-two-song	Toadstyle	65	6.0	2	63525924 63854470 	14730	Mad Decent	https://soundcloud.com/maddecent
19990336	Deep House 2014 (Top 40)	https://soundcloud.com/officialdigitalrecords/sets/deep-house-2014-top-20	deephouse	58	24.0	15	166183534 178405480 172878983 162285273 136001764 140870380 164722174 156143801 149905391 155844844 173017014 130796309 154776210 157258899 137584712 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
922949773	EDM Sucks / Island Boy	https://soundcloud.com/showtek/sets/edm-sucks-island-boy-1	Dance	2	0.0	2	687083308 693847921 	3221831	Showtek	https://soundcloud.com/showtek
1740638	Wiz Khalifa - Taylor Allderdice	https://soundcloud.com/nickraymondg/sets/wiz-khalifa-taylor-allderdice	Hip Hop	1183	796.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
50146620	Dawn Golden - Still Life (Remixes)	https://soundcloud.com/maddecent/sets/dawn-golden-still-life	Electronic	1534	513.0	4	158286125 159796677 167123920 166830514 	14730	Mad Decent	https://soundcloud.com/maddecent
3987910	Yellow Claw - Amsterdam Trap Music (JEFF045)	https://soundcloud.com/maddecent/sets/yellow-claw-amsterdam-trap	Trap	3225	689.0	4	82142279 82142280 82142281 82142283 	14730	Mad Decent	https://soundcloud.com/maddecent
1675901	Cherub - Mom and Dad (Album)	https://soundcloud.com/nickraymondg/sets/cherub-mom-and-dad-album	Electronic Indie	48	12.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
291161401	Arcadia	https://soundcloud.com/hardwell/sets/arcadia-8	Dance	30	4.0	1	267401200 	296190	HARDWELL	https://soundcloud.com/hardwell
1135040152	Sublime	https://soundcloud.com/ferry-corsten/sets/sublime-332593421	Dance	3	1.0	2	899746084 899747224 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
1250000926	Skydance	https://soundcloud.com/wandw/sets/skydance	Dance	90	16.0	1	1039321816 	630356	W&W	https://soundcloud.com/wandw
331991053	Revealed 5 Year Anniversary	https://soundcloud.com/hardwell/sets/revealed-5-year-anniversary	Dance	88	7.0	15	302323396 302324369 302324599 302323553 302324221 302323442 302324226 302323519 302324130 302323496 302324018 302323444 302323889 302323514 302324047 	296190	HARDWELL	https://soundcloud.com/hardwell
8805887	Comedy (Station) *SmartChannel* #makemelaugh #hahahaaa	https://soundcloud.com/officialdigitalrecords/sets/comedycloudstation	Comedy	8	0.0	15	89302975 16042775 84757876 548057 84031252 70031385 103491811 29926376 86403802 109766441 84760877 85403496 85404336 56556128 84759790 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
135969406	Big Beat After Dark	https://soundcloud.com/wearebigbeat/sets/big-beat-after-dark	House	231	31.0	15	227599084 223127403 224132005 220765101 148837846 142753267 216542711 196337321 216043400 215567741 210063043 206168333 190577718 204001280 185833576 	2638734	Big Beat Records	https://soundcloud.com/wearebigbeat
277034972	Dimension - UK / In Bleach	https://soundcloud.com/mtarecords/sets/dimension-uk-in-bleach		167	31.0	3	292070783 297860595 296006493 	260041	MTA Records	https://soundcloud.com/mtarecords
1267133677	Mystica Chapter I [Welcome To Mystica]	https://soundcloud.com/blasterjaxx/sets/mystica-chapter-1	Dance & EDM	100	26.0	5	1061561608 1066400284 1071183847 1075772800 1080094969 	1495169	BLASTERJAXX	https://soundcloud.com/blasterjaxx
50904869	th'planes	https://soundcloud.com/gabby-dalton/sets/thplanes		1	0.0	15	76500179 113501250 101778789 103908909 81010034 117497550 102837907 103905087 96656446 94080727 88947036 86594287 82281232 83752025 80695351 	111957111	gabby dalton	https://soundcloud.com/gabby-dalton
106593510	90s By Nature - The Remixes [OUT NOW]	https://soundcloud.com/skinkofficial/sets/90s-by-nature-the-remixes-out	Electronic	985	298.0	5	200606921 201250862 202191033 203278525 204150152 	40385999	SKINK	https://soundcloud.com/skinkofficial
80802233	PVRIS - White Noise	https://soundcloud.com/riserecords/sets/pvris-white-noise		3251	681.0	10	191017256 191017243 191017239 191017230 191017217 191017209 191017203 191017200 191017192 191017186 	2185042	Rise Records	https://soundcloud.com/riserecords
249656494	Party and Destroy	https://soundcloud.com/partyfavor/sets/party-and-destroy	Dance & EDM	2183	656.0	6	275841935 275841936 275841931 275841943 275841940 275841938 	2473151	PARTY FAVOR	https://soundcloud.com/partyfavor
5917636	French Montana - Excuse My French	https://soundcloud.com/interscope/sets/french-montana-excuse-my	Hip Hop	3231	966.0	13	93278041 93278042 93278043 93278045 93278046 93278049 93278050 93278051 93278053 93278054 79125509 93278060 93278062 	1377057	Interscope Records	https://soundcloud.com/interscope
1284368467	Stay / What you Wanted	https://soundcloud.com/nittigritti/sets/stay-what-you-wanted		53	10.0	2	1084088131 1084088113 	217770491	Nitti Gritti	https://soundcloud.com/nittigritti
358740337	Purple Haze - SPECTRVM [OUT NOW]	https://soundcloud.com/sandervandoorn/sets/purple-haze-spectrvm-out-now	Dance en EDM	420	95.0	13	346065456 346065703 323907643 333150664 346066564 346066740 346067522 346068964 346069218 346069562 346069790 340832477 346070294 	144968	Sander van Doorn	https://soundcloud.com/sandervandoorn
478111683	Weekly Chill Playlist Vol. 40	https://soundcloud.com/nickraymondg/sets/weekly-chill-playlist-vol-40		730	127.0	15	414650034 418161204 414651288 413826300 407041746 396950550 395404896 414597123 395477343 413100687 399492126 404042505 411368967 410442060 411157941 	445063	Thissongissick.com	https://soundcloud.com/nickraymondg
2605814	Christmas with Scotty McCreery	https://soundcloud.com/interscope/sets/christmas-with-scotty-mccreery	Country	107	21.0	11	63211656 63211657 63211658 63211659 63211660 63211661 63211662 63211663 63211664 63211665 63211666 	1377057	Interscope Records	https://soundcloud.com/interscope
1977851	Family of the Year - Loma Vista	https://soundcloud.com/nettwerkmusicgroup/sets/family-of-the-year-loma-vista	Folk	698	159.0	10	46095464 46095465 46095467 46095468 46095469 46095470 46095472 46095473 46095474 46095475 	250668	Nettwerk Music Group	https://soundcloud.com/nettwerkmusicgroup
395580149	RWDY LIVE MIXES	https://soundcloud.com/rwdy-music/sets/rwdy-live-mixes		1	1.0	2	364193768 324833219 	24294102	RWDY	https://soundcloud.com/rwdy-music
1300583710	Bella Ciao	https://soundcloud.com/hardwell/sets/bella-ciao-934988168	Dance	17	0.0	2	486575463 1104864781 	296190	HARDWELL	https://soundcloud.com/hardwell
828988136	4 On The Floor EP	https://soundcloud.com/nittigritti/sets/4-on-the-floor-ep-1	Electronic	1086	240.0	5	644808879 644808834 644808795 644808750 644808717 	217770491	Nitti Gritti	https://soundcloud.com/nittigritti
1210242946	Dance Valley Theme 2001	https://soundcloud.com/ferry-corsten/sets/dance-valley-theme-2001	Dance	1	0.0	12	920416192 984110059 979782808 984110068 984109843 979781281 984110272 984110533 984109819 984110674 984109750 984109606 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
836207282	1000volts (Redman & Jayceeoh) - Power Up (Deadbeats)	https://soundcloud.com/jayceeoh/sets/1000volts-redman-jayceeoh-6		69	18.0	6	556946757 656787260 656806328 656803364 458761560 643475817 	67248	Jayceeoh	https://soundcloud.com/jayceeoh
858175715	Mellow (Remixes)	https://soundcloud.com/showtek/sets/mellow-remixes-3	Dance	6	0.0	10	321000999 318601658 321000997 321000998 321000995 321001013 318601685 321001006 321000994 321001001 	3221831	Showtek	https://soundcloud.com/showtek
279506325	DIPLO & FRIENDS + SUPER 7 MIXES	https://soundcloud.com/jayceeoh/sets/jayceeoh-mixes		380	65.0	6	304134220 346431963 326647705 221706424 410096757 526175430 	67248	Jayceeoh	https://soundcloud.com/jayceeoh
1028242051	Apashe - Renaissance	https://soundcloud.com/apashe/sets/apashe-renaissance	Majestic	4860	790.0	5	793824421 722662759 792446881 793275694 775534783 	765484	𝖆 𝖕 𝖆 𝖘 𝖍 𝖊	https://soundcloud.com/apashe
361033364	JAYCEEOH 'Super 7 Vol 8' Ft. EPHWURD, VIRTUAL RIOT, TEAM EZY, QUIX, DIRTYPHONICS, CRIZZLY	https://soundcloud.com/jayceeoh/sets/jayceeoh-super-7-vol-8-ft		252	50.0	1	346431963 	67248	Jayceeoh	https://soundcloud.com/jayceeoh
1175913436	1997	https://soundcloud.com/ferry-corsten/sets/1997-863177930	Dance	4	0.0	2	629220747 944307685 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
1574045	Break Science - Monolith Code (Album)	https://soundcloud.com/nickraymondg/sets/break-science-monolith-code-ep	Electronic	9	3.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
1333252	Gravy and the Biscuits - Soul Food	https://soundcloud.com/nickraymondg/sets/gravy-and-the-biscuits-soul	Hip Hop	7	2.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
335136249	Weekly Chill Playlist Vol. 19	https://soundcloud.com/nickraymondg/sets/weekly-chill-playlist-vol-19		316	47.0	5	330352366 330357879 325029173 330553971 330476416 	445063	Thissongissick.com	https://soundcloud.com/nickraymondg
654248352	Hey Pablo EP	https://soundcloud.com/antiupmusic/sets/hey-pablo-ep		1582	406.0	3	537601047 537601587 537601722 	399166893	Anti Up	https://soundcloud.com/antiupmusic
5273614	Chance the Rapper - Acid Rap	https://soundcloud.com/nickraymondg/sets/chance-the-rapper-acid-rap	Hip-Hop	3081	2083.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
29826339	UZ - Trap Shit 17/20 (JEFF079)	https://soundcloud.com/maddecent/sets/uz-trap-shit-17-20-jeff079	Trap	2902	1021.0	4	143749867 143749859 143749855 143749852 	14730	Mad Decent	https://soundcloud.com/maddecent
1061971	Michal Menert - Dreaming of a Better Life	https://soundcloud.com/nickraymondg/sets/michal-menert-dreaming-of-a	Electronic	5	1.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
224687194	Cloud Nine	https://soundcloud.com/kygo/sets/cloud-nine		35777	9101.0	5	260763282 198130539 260763286 256290055 179647213 	4360546	Kygo	https://soundcloud.com/kygo
2109130	Lockah- When U Stop Feeling Like A Weirdo & Become A Threat (JEFF020)	https://soundcloud.com/maddecent/sets/lockah-when-u-stop-feeling	Bass	46	7.0	4	49602075 49602076 47118255 49602077 	14730	Mad Decent	https://soundcloud.com/maddecent
102829766	Nuclear Bonds Remixes	https://soundcloud.com/nghtmre/sets/nuclear-bonds-remixes	Nuclear Bonds EP	553	137.0	9	203147532 201601003 202245316 202968226 202825199 201727740 202544693 202368899 202052936 	69257219	NGHTMRE	https://soundcloud.com/nghtmre
2732902	Lana Del Rey - Paradise	https://soundcloud.com/interscope/sets/lana-del-rey-paradise	Indie Pop	1972	446.0	5	66818280 66818281 66818282 66818283 61085775 	1377057	Interscope Records	https://soundcloud.com/interscope
1217652499	Clubhouse Convocations	https://soundcloud.com/disclosuremusic/sets/clubhouse-convocations		95	11.0	1	993645814 	494163	Disclosure	https://soundcloud.com/disclosuremusic
1165791286	Sun Down Over The East River Shore	https://soundcloud.com/lowpines/sets/sun-down-over-the-east-river-shore	Rock	3	0.0	5	932960518 932960389 932960485 932960440 932960347 	11979648	Lowpines	https://soundcloud.com/lowpines
1594101	Cris Cab - Echo Boom (Album)	https://soundcloud.com/nickraymondg/sets/cris-cab-echo-boom-album	Hip Hop / Reggae	19	11.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
645267531	Knee Deep In November	https://soundcloud.com/hotsince-82/sets/knee-deep-in-november-2		475	57.0	15	530338092 523279893 305908295 516763566 471279639 493188819 518781918 491422650 492248424 497998368 515330784 72721505 335211714 464503386 523791009 	5646032	Hot Since 82	https://soundcloud.com/hotsince-82
54078403	One Smile Files	https://soundcloud.com/dada-life/sets/one-smile-files	Electro House	635	124.0	6	171050473 171050472 171050470 171050469 171050468 171050467 	17474	Dada Life	https://soundcloud.com/dada-life
1492504	Tenderly/Flow	https://soundcloud.com/disclosuremusic/sets/tenderly-flow		3561	690.0	2	29532345 32956422 	494163	Disclosure	https://soundcloud.com/disclosuremusic
2017262	Eva Simons - I Don't Like You (Remixes)	https://soundcloud.com/interscope/sets/eva-simons-i-dont-like-you	Dance Electronic	13	7.0	4	47159656 47159657 47159658 47159659 	1377057	Interscope Records	https://soundcloud.com/interscope
306916412	Weekend Chill Playlist Volume 4	https://soundcloud.com/nickraymondg/sets/weekend-chill-playlist		1290	230.0	15	310534628 311119160 310354916 308684779 310153695 311544325 310548612 309362522 309658800 310162371 309639949 298269219 309967908 309365985 310457037 	445063	Thissongissick.com	https://soundcloud.com/nickraymondg
923033779	On My Mind (Remixes, Part 2)	https://soundcloud.com/disciplesldn/sets/on-my-mind-remixes-part-2	Dance	3	1.0	3	316745612 316978701 316978737 	52306541	DisciplesLDN	https://soundcloud.com/disciplesldn
22641303	DJ WestCoast Presents: Best EDM of (2013)  #50songs #trance #progressive #elctro #trap #deephouse	https://soundcloud.com/officialdigitalrecords/sets/dj-westcoast-presents-best-of	edm	32	3.0	15	96379023 79973942 91736067 83539885 82522529 90473982 102313961 61805572 80962123 64515659 92147818 48985147 107301877 75151590 71000019 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
2186196	Pheo- California Sex (JEFF025)	https://soundcloud.com/maddecent/sets/pheo-california-sex-jeff025		121	18.0	5	51695153 51695152 51695156 51695154 51695155 	14730	Mad Decent	https://soundcloud.com/maddecent
1510777	ELECTRO / HOUSE Vol 1.	https://soundcloud.com/nickraymondg/sets/electro-house-vol-1-1	Electro / House	10	4.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
